Recipient,hpAfrica1,hpAfrica2,hpAsia2,hpEurope,hpNEAfrica,hpNorthAsia,hpSahul,hpSiberia,hspHAEAsiaN,hspHAEAsiaS,hspLASEAsia,hspLAEAJapan,属性
HEL_CA5124AA_AS,23.28875,12.008078,76.654068,58.465436,27.892103,251.302666,56.247477,198.841003,486.766757,404.460213,473.308022,924.786754,hspLAEAJapan
HEL_CA5125AA_AS,35.208709,13.426377,86.443511,81.288197,47.361135,253.260436,54.110223,205.514998,398.960665,371.837769,476.46678,911.741586,hspLAEAJapan
HEL_CA5128AA_AS,27.605119,12.179746,71.344564,54.559247,27.964836,286.840638,51.275769,197.729406,469.581427,372.411348,494.738822,898.2856,hspLAEAJapan
HEL_CA5130AA_AS,22.154933,16.32867,98.752983,74.09068,30.662296,323.749259,60.701012,215.370536,453.570871,417.47458,520.958388,880.421961,hspLAEAJapan
HEL_CA5131AA_AS,36.708817,13.224397,102.963209,84.930825,41.978853,327.85583,65.024679,214.451255,458.553697,421.09501,529.454226,853.104344,hspLAEAJapan
HEL_CA5132AA_AS,22.806269,13.563182,65.299226,67.715326,26.936178,258.917956,53.019513,205.450335,444.807736,422.7887,520.885341,910.055497,hspLAEAJapan
HEL_CA5133AA_AS,21.096662,12.797967,81.312233,56.206135,23.668265,257.704314,58.22261,190.765629,479.021824,414.8843,493.631529,905.454475,hspLAEAJapan
HEL_CA5135AA_AS,33.403694,17.965154,110.346106,87.833233,36.746862,341.512098,59.54678,222.736942,482.435172,418.157617,514.660706,827.398107,hspLAEAJapan
HEL_CA5140AA_AS,23.51065,11.336539,80.909227,63.495358,35.44192,237.67172,54.130348,175.417677,412.112356,411.794187,449.169782,927.937158,hspLAEAJapan
HEL_CA4627AA_AS,24.452181,11.776152,77.252286,71.976036,33.087758,315.020398,56.030031,204.43766,434.877974,429.183441,504.204811,873.822171,hspLAEAJapan
HEL_CA4626AA_AS,16.143455,11.073289,62.563722,43.594691,20.050163,156.966006,37.824408,114.005678,272.109974,229.029405,299.090946,1054.679953,hspLAEAJapan
HEL_CA5089AA_AS,40.468975,19.28835,137.756226,113.741939,56.413055,503.13516,88.040969,360.910531,346.339777,356.385056,446.496442,799.536097,hspLAEAJapan
HEL_CA4612AA_AS,22.893051,14.761012,81.233527,68.314253,34.01065,294.244439,55.335614,213.0454,464.935033,434.665314,522.741652,899.77099,hspLAEAJapan
HEL_CA4625AA_AS,26.400616,15.98046,82.028756,75.35636,37.671746,275.809102,50.948387,176.495242,427.501686,400.607357,443.157746,947.607808,hspLAEAJapan
HEL_CA4268AA_AS,22.311451,12.043188,90.3729,59.411804,34.846464,304.890116,52.988151,207.701752,482.710956,415.298229,501.82141,890.541903,hspLAEAJapan
HEL_CA4621AA_AS,25.085129,16.14258,79.183912,56.929518,30.588033,311.373973,51.151948,187.231131,471.707715,423.782836,517.68882,828.845331,hspLAEAJapan
HEL_CA4258AA_AS,16.855953,9.955545,46.417935,49.168248,19.786367,193.089252,39.03718,136.748995,300.271546,256.579042,288.268497,965.481466,hspLAEAJapan
HEL_CA4006AA_AS,28.55808,13.017916,74.076757,73.939085,29.742109,304.656717,49.219986,190.765492,444.521314,439.838477,491.631928,890.540089,hspLAEAJapan
HEL_CA4002AA_AS,24.589648,10.898827,67.72522,50.525687,28.550601,280.221911,42.560077,211.328269,450.985848,390.369126,446.547108,949.397651,hspLAEAJapan
HEL_CA4001AA_AS,22.377201,14.613583,70.870427,69.262353,28.570194,275.21584,45.195378,179.103131,404.708012,391.590215,435.220279,956.59181,hspLAEAJapan
HEL_CA3949AA_AS,22.212457,15.220529,73.65678,59.265597,28.457303,241.978059,50.880953,189.135674,403.809527,365.863019,412.68963,959.761543,hspLAEAJapan
HEL_CA0636AA_AS,25.702718,15.857594,87.822479,86.879007,38.777307,307.535771,60.272042,221.418381,452.669652,419.868208,462.599181,849.075567,hspLAEAJapan
HEL_CA3953AA_AS,28.499748,13.242364,78.648889,63.698511,33.311079,313.838748,54.165107,195.892538,516.8436,411.71747,495.770689,893.513927,hspLAEAJapan
HEL_CA3947AA_AS,22.22559,14.128865,83.21331,57.003593,31.115756,247.006749,50.934735,185.664109,421.191417,379.000228,463.856263,995.275264,hspLAEAJapan
HEL_CA4623AA_AS,20.782586,14.798207,70.460209,63.628081,28.597035,254.251425,60.411762,184.944313,414.563435,399.21524,458.780734,929.599843,hspLAEAJapan
HEL_CA3946AA_AS,24.473717,10.826001,75.288248,63.061556,30.584117,313.852967,42.211151,202.551049,492.084379,426.87418,461.60442,847.204713,hspLAEAJapan
HEL_CA4624AA_AS,27.040341,12.629328,80.054955,61.121019,29.325686,255.838714,47.021583,188.083025,450.643066,410.893001,444.523739,930.061099,hspLAEAJapan
HEL_CA4427AA_AS,22.684386,17.806835,83.952999,59.713605,29.17348,269.479004,52.252532,210.583356,452.172887,410.240586,465.839114,966.713746,hspLAEAJapan
HEL_BA8741AA_AS,105.919848,21.057439,176.494583,258.739656,200.831913,216.755059,80.694677,210.188339,334.741247,338.532289,1101.79599,352.778278,hspLASEAsia
HEL_BA8740AA_AS,107.557092,29.022566,188.524972,280.687976,178.17132,214.659426,82.76457,197.995992,347.730547,322.414583,1149.070799,366.429132,hspLASEAsia
HEL_BA8739AA_AS,70.187367,22.651643,172.924839,218.314954,131.82592,218.810252,76.61186,197.115069,337.665388,371.237275,1147.04866,421.084462,hspLASEAsia
HEL_CA0449AA_AS,77.200674,20.768242,191.948213,237.226202,135.811844,257.286119,93.347047,206.68402,399.068261,419.950963,1139.240659,394.63968,hspLASEAsia
HEL_CA0450AA_AS,56.722348,19.606048,175.780462,165.865366,86.600022,237.562342,74.72345,224.229963,420.052305,391.524738,1138.830605,432.338453,hspLASEAsia
HEL_CA0453AA_AS,48.024714,15.361287,145.974838,135.749552,96.621898,190.763882,68.317325,140.549441,360.294284,309.955643,1174.673126,375.847723,hspLASEAsia
HEL_BA8738AA_AS,64.510985,24.055066,210.894472,200.366351,141.564087,231.008975,83.487542,196.973887,439.535389,375.182429,1150.895389,403.383419,hspLASEAsia
HEL_BA8742AA_AS,56.482372,21.690506,164.405247,153.235395,89.546067,227.557938,72.357849,180.794712,386.251056,384.33168,1171.699239,483.763455,hspLASEAsia
HEL_BA8737AA_AS,77.92307,19.516005,221.345904,224.535633,122.046325,239.249122,89.928078,194.33813,400.594675,385.332043,1115.940503,375.744002,hspLASEAsia
HEL_BA8833AA_AS,66.463139,24.259939,195.304285,217.901699,132.035408,236.707202,96.989041,190.159985,373.666198,344.526383,1246.484074,351.036432,hspLASEAsia
HEL_BA8905AA_AS,60.751585,19.432526,161.638781,156.811823,88.079931,245.973249,80.147144,188.530144,379.108058,359.849259,1186.284104,405.006195,hspLASEAsia
HEL_BA8736AA_AS,58.799868,18.317874,191.286816,188.287518,100.82287,233.918693,85.215719,198.39375,420.932946,361.480787,1173.007005,391.074347,hspLASEAsia
HEL_CA0446AA_AS,78.10827,20.361423,229.505254,209.184669,163.294848,275.911536,97.443705,205.449416,403.376979,377.843024,1117.570834,404.502232,hspLASEAsia
HEL_BA8734AA_AS,69.895423,25.055396,182.024512,257.549268,138.701561,203.07067,78.883095,185.975719,366.052969,331.934778,1186.799475,376.393918,hspLASEAsia
HEL_BA8982AA_AS,57.505765,24.330239,207.424121,171.699111,127.624095,246.041274,90.087261,180.35036,432.753432,369.433781,1159.205309,393.407865,hspLASEAsia
HEL_CA0448AA_AS,52.760678,24.338505,158.124841,173.636268,88.106638,250.141458,80.508982,202.779726,426.603836,367.871826,1142.587664,403.59451,hspLASEAsia
HEL_CA0436AA_AS,70.501909,21.73885,166.480035,194.144707,108.970936,215.5021,75.462698,188.652324,364.476351,359.084063,1205.240142,357.101261,hspLASEAsia
HEL_BA8731AA_AS,51.014037,15.455469,142.626715,144.365294,82.801758,236.528821,74.011712,192.377786,411.237419,371.942353,1111.277012,407.912418,hspLASEAsia
HEL_CA0434AA_AS,46.556567,17.504501,126.905245,119.176299,71.694378,182.625199,70.444184,175.250375,340.85828,286.649045,1129.118769,341.885459,hspLASEAsia
HEL_BA9802AA_AS,61.489536,24.129998,155.267217,162.049006,101.602568,250.13018,82.570384,168.520667,411.505335,397.873971,1194.28835,400.752173,hspLASEAsia
HEL_CA0451AA_AS,71.523441,31.846413,189.060208,211.186249,167.426146,227.758452,87.942676,206.075464,359.101675,369.163931,1215.145191,377.207401,hspLASEAsia
HEL_CA0452AA_AS,75.092652,18.963639,169.433707,166.538789,114.972251,221.738357,86.689605,172.784334,346.177729,305.804524,1221.308198,351.103417,hspLASEAsia
HEL_CA0437AA_AS,42.036887,17.19873,141.375832,133.905008,70.29012,187.467025,66.324502,159.00964,296.122365,286.158508,1224.095619,328.608617,hspLASEAsia
HEL_BA9754AA_AS,73.799477,21.900005,187.236004,201.005072,116.556865,239.345974,82.93069,201.470372,386.61547,363.710028,1187.806913,414.037712,hspLASEAsia
HEL_CA0438AA_AS,71.671243,26.433906,164.861412,214.238748,144.769064,214.39065,73.471398,182.206287,379.903032,321.644813,1166.018561,365.845909,hspLASEAsia
HEL_BA9633AA_AS,44.032864,23.340666,140.574608,137.617385,67.65693,247.761859,84.244925,198.302124,410.871992,391.229712,1142.221219,444.254158,hspLASEAsia
HEL_CA0439AA_AS,58.958667,20.643562,208.653906,189.651536,122.837665,230.549115,82.803427,213.111795,428.257219,347.764617,1151.542627,365.191985,hspLASEAsia
HEL_CA0440AA_AS,69.884481,20.350185,144.04564,171.120629,104.597374,238.454445,74.055013,194.2646,397.11875,370.573131,1197.339651,390.06963,hspLASEAsia
HEL_CA0441AA_AS,61.897191,20.144569,160.861699,163.760674,96.417638,219.766484,83.976333,174.675769,392.49574,404.161842,1219.999213,400.181795,hspLASEAsia
HEL_CA0444AA_AS,51.879413,18.624579,178.642418,161.82379,90.399539,233.508296,85.171823,185.994772,421.910155,359.347036,1136.832574,438.653004,hspLASEAsia
HEL_BA9622AA_AS,66.873337,19.36932,184.798884,189.888502,106.194077,236.632526,83.662297,199.387737,388.475886,388.033342,1106.885351,441.965629,hspLASEAsia
HEL_BA9590AA_AS,61.772018,21.493255,236.352991,228.937791,152.85761,222.295687,81.635806,185.781378,358.508392,409.610022,1108.517372,397.253053,hspLASEAsia
HEL_BA9588AA_AS,72.796852,20.078969,210.925286,181.691741,95.223897,230.358729,79.145321,202.738623,432.245406,381.923204,1173.768293,349.463487,hspLASEAsia
HEL_BA9578AA_AS,62.924712,21.741443,166.817978,167.181462,103.801945,242.071812,81.732734,205.364044,366.802425,373.716422,1142.188725,394.938985,hspLASEAsia
HEL_BA9547AA_AS,69.909228,15.773085,152.181355,167.212703,77.786548,242.493191,73.422814,190.573835,389.857141,387.316611,1201.664181,395.310319,hspLASEAsia
HEL_CA0443AA_AS,76.365165,18.575356,205.811116,182.982586,142.676883,252.011611,82.730797,177.175471,426.308558,409.452899,1070.072962,428.561296,hspLASEAsia
HEL_BA9452AA_AS,61.163757,18.19875,146.997046,157.74499,92.638555,242.35278,75.149531,177.244007,401.279971,393.371235,1135.635131,433.069899,hspLASEAsia
HEL_BA9420AA_AS,52.254668,15.674026,160.967068,162.808796,102.517846,202.41775,56.346365,180.383682,378.47351,389.054938,1190.121892,407.902699,hspLASEAsia
HEL_BA9335AA_AS,43.093738,16.398631,139.677678,142.992883,71.797632,255.643215,70.865081,188.925628,452.24018,436.139741,1102.075777,467.206078,hspLASEAsia
HEL_BA9317AA_AS,86.512002,24.678596,194.880548,282.153028,197.748809,222.895081,79.295876,210.696981,366.686446,329.704775,1125.018239,352.793497,hspLASEAsia
HEL_BA9312AA_AS,90.767849,20.530496,197.997988,206.863806,144.49564,228.886095,91.086535,193.615052,379.244563,336.604864,1210.36786,355.915294,hspLASEAsia
HEL_BA9055AA_AS,101.574454,21.593566,220.281482,234.458481,191.164588,212.701824,99.447274,204.395946,375.69633,372.877775,1164.301336,368.202193,hspLASEAsia
HEL_CA0442AA_AS,56.615496,19.566203,160.504784,155.060929,88.642826,215.38941,81.568088,157.604417,333.776582,285.037387,1207.910584,371.346773,hspLASEAsia
HEL_CA3878AA_AS,64.187674,18.428118,166.903846,207.987553,106.13823,221.378492,83.826232,175.319665,389.917381,374.35027,1103.319264,420.472957,hspLASEAsia
HEL_BA8689AA_AS,67.047817,16.353269,168.154317,184.529685,107.30016,194.493211,83.829783,163.571873,370.956974,315.481193,1187.234207,339.329277,hspLASEAsia
HEL_BA8729AA_AS,120.54291,28.118705,228.489155,231.601119,186.661459,209.286663,99.046655,183.220499,359.201463,339.109344,1187.981544,398.42657,hspLASEAsia
HEL_BA4223AA_AS,53.713658,18.450467,175.18121,181.724729,96.271528,221.348563,67.257942,183.837252,408.019264,411.199096,1133.736275,383.968243,hspLASEAsia
HEL_BA4917AA_AS,84.48866,19.920098,184.49821,218.965874,152.923704,229.317491,85.224908,195.844211,393.391681,376.154373,1161.784596,388.03786,hspLASEAsia
HEL_BA4942AA_AS,41.127604,22.336755,185.299328,164.812008,88.935102,217.448206,86.989343,200.341726,413.219355,361.670218,1218.937438,405.613349,hspLASEAsia
HEL_BA4955AA_AS,60.524702,21.236078,181.458832,176.161187,113.905078,225.116499,74.236223,188.142404,423.122243,373.474403,1160.410445,379.858016,hspLASEAsia
HEL_BA4960AA_AS,72.107298,22.825873,155.78987,165.084636,108.002992,224.393944,77.444015,201.9258,426.904218,384.360138,1184.489346,397.031119,hspLASEAsia
HEL_BA4962AA_AS,55.500186,20.411709,152.574205,115.054272,71.455755,179.909271,61.915544,154.657524,336.520327,294.418644,1212.245956,321.964355,hspLASEAsia
HEL_BA4965AA_AS,56.269639,23.220779,193.71441,188.400558,96.846627,222.098614,68.073305,185.649383,358.309312,351.210772,1213.531725,386.496372,hspLASEAsia
HEL_BA4967AA_AS,71.206432,20.183705,221.982898,212.936234,101.835077,238.636001,86.664824,196.285243,422.138728,374.402651,1139.171944,409.968834,hspLASEAsia
HEL_BA4985AA_AS,61.701312,20.521931,184.220897,196.765285,119.998835,215.162547,81.334573,199.499974,340.587402,378.93672,1192.440188,418.912288,hspLASEAsia
HEL_BA4993AA_AS,86.576675,21.088497,194.978136,207.970425,186.070543,215.070074,73.144536,153.021204,322.913954,352.052113,1121.970036,321.13658,hspLASEAsia
HEL_BA8661AA_AS,84.719983,23.610816,167.322367,215.496941,168.744519,233.019381,83.568526,191.881169,358.094899,334.141389,1162.207461,362.628912,hspLASEAsia
HEL_BA8663AA_AS,59.144985,17.616351,173.534461,192.810024,116.198627,218.859212,68.649043,178.144334,405.497286,372.371588,1139.724734,376.135274,hspLASEAsia
HEL_BA8664AA_AS,50.02057,15.579717,160.0781,154.504741,102.469994,224.029908,78.254178,171.42793,396.195036,378.002097,1231.992745,452.688603,hspLASEAsia
HEL_BA8665AA_AS,90.189382,31.181878,233.798421,305.476492,207.75496,220.504034,89.575395,211.790795,378.170346,345.678156,1125.458971,360.42582,hspLASEAsia
HEL_BA8666AA_AS,60.768863,19.670431,186.628206,186.628089,110.602097,255.592244,73.420424,195.077474,392.499197,387.575802,1122.333329,379.352769,hspLASEAsia
HEL_BA8667AA_AS,62.121198,21.054507,192.75106,203.917202,118.392054,251.809052,87.371696,221.111476,400.691597,371.543606,1137.258745,389.470533,hspLASEAsia
HEL_BA8669AA_AS,46.605314,19.274931,136.457551,145.330292,68.96053,199.442906,77.078402,136.473813,332.808209,314.70026,1136.264752,365.008348,hspLASEAsia
HEL_BA4220AA_AS,75.488729,25.058631,175.029566,169.402938,108.076316,235.571377,68.053037,191.587682,371.778817,383.106708,1147.631795,382.141787,hspLASEAsia
HEL_BA8670AA_AS,82.93113,16.06836,164.828415,233.316075,136.19063,253.826429,81.247063,219.364675,411.214865,365.070186,1054.125748,423.830752,hspLASEAsia
HEL_BA4190AA_AS,47.919759,17.787145,146.043612,125.128147,81.603607,246.0733,80.426357,225.322899,389.730031,393.142072,1208.568691,412.137597,hspLASEAsia
HEL_BA4123AA_AS,62.956197,21.29058,172.205252,157.279242,97.90921,227.532755,75.803865,191.168958,381.657363,339.200768,1204.154105,388.082224,hspLASEAsia
GCA_011458015.1,59.468933,20.210194,182.598034,193.531481,102.826548,216.332956,72.667081,166.785979,402.937139,382.684172,1153.876791,406.98004,hspLASEAsia
GCA_011458095.1,59.229595,20.15914,181.77156,190.795769,102.614387,216.0945,72.787831,169.562034,403.360487,383.97907,1152.090975,412.206696,hspLASEAsia
GCA_011458315.1,60.679371,20.166955,181.721717,190.627458,101.593818,216.137412,72.8511,169.517873,403.263636,384.003711,1150.908152,413.466262,hspLASEAsia
GCA_011462215.1,59.157908,20.171996,181.759838,190.697316,102.506563,216.170783,72.881427,169.547706,403.454477,384.345477,1150.976817,413.332701,hspLASEAsia
GCA_011462375.1,59.157908,20.171996,181.759838,190.697316,102.506563,216.170783,72.881427,169.547706,403.454477,384.345477,1150.976817,413.332701,hspLASEAsia
GCA_011462575.1,59.147402,20.170717,181.764658,190.680913,102.445038,216.163444,72.868175,169.545235,403.12135,384.252179,1150.884244,411.601205,hspLASEAsia
GCA_011462735.1,60.563484,20.163239,181.702047,190.46823,101.501315,216.178164,72.888789,168.730058,403.415875,385.255318,1150.919738,413.421753,hspLASEAsia
GCA_011462915.1,59.466341,20.203199,182.591527,193.472782,102.772438,216.318667,72.64184,167.714049,402.827819,382.658784,1153.115787,407.016985,hspLASEAsia
GCA_011463035.1,60.877325,20.199618,182.548015,193.535656,101.742703,216.287669,72.651087,167.640371,402.623756,382.770949,1152.280233,408.838872,hspLASEAsia
GCA_011463055.1,59.157908,20.171996,181.759838,190.697316,102.506563,216.170783,72.881427,169.547706,403.454477,384.345477,1150.976817,413.332701,hspLASEAsia
GCA_011463175.1,60.554458,20.165036,181.703662,190.543272,101.456625,216.175682,72.887925,169.51018,403.338462,384.357678,1150.948884,413.415286,hspLASEAsia
HEL_AA0210AA_AS,69.822495,18.691899,156.335841,168.595535,95.44867,229.916878,71.532662,175.043358,421.453901,361.993865,1176.057077,402.221289,hspLASEAsia
HEL_AA0211AA_AS,71.703174,19.717491,171.125182,219.608592,104.329573,238.502556,81.555431,194.052495,392.874388,329.752986,1122.999912,406.346359,hspLASEAsia
HEL_AA0212AA_AS,65.303839,22.420784,193.662043,180.072121,114.885483,212.942023,76.955585,186.477945,393.203172,374.831883,1126.882853,399.654848,hspLASEAsia
HEL_AA0213AA_AS,83.77566,25.709495,211.763662,230.065334,139.847817,246.308488,73.996559,197.886254,381.525381,317.863644,1191.013087,382.003896,hspLASEAsia
HEL_AA4373AA_AS,68.631774,17.935471,197.60655,210.936687,114.780266,220.800301,80.148387,195.475115,406.358647,387.671062,1164.335532,407.790916,hspLASEAsia
HEL_AA6526AA_AS,79.858214,20.075356,203.751783,150.736542,104.725969,222.814989,89.24456,189.197896,371.825702,354.734697,1168.220981,392.683512,hspLASEAsia
HEL_BA4157AA_AS,79.880449,16.390753,165.733761,205.63101,136.207043,217.244977,76.339224,171.130075,328.357321,355.011768,1091.857933,348.532684,hspLASEAsia
HEL_BA8671AA_AS,66.236729,28.856885,171.704939,226.307772,145.338909,219.794638,81.976832,193.892717,360.544146,339.234696,1176.447006,383.659706,hspLASEAsia
HEL_BA8672AA_AS,56.328709,20.032221,174.073348,179.750821,106.17319,205.009079,65.158801,172.800804,335.428238,311.583897,1160.764782,342.654197,hspLASEAsia
HEL_BA8673AA_AS,74.265472,26.80671,177.500148,193.757972,125.781122,243.290953,87.424157,196.34391,383.883349,405.946813,1122.94928,424.609224,hspLASEAsia
HEL_BA8705AA_AS,77.248376,24.634822,181.146308,223.414915,127.564976,234.622652,86.936248,192.866024,341.576721,333.971363,1176.38777,369.142503,hspLASEAsia
HEL_BA8707AA_AS,90.124619,24.883612,237.576341,239.619719,152.923275,241.31739,87.211265,186.7099,367.348898,339.998365,1177.110127,412.10528,hspLASEAsia
HEL_BA8708AA_AS,104.610118,21.382906,194.484262,242.598527,157.908052,206.501083,87.237187,187.729582,369.024141,338.488624,1185.932371,369.706802,hspLASEAsia
HEL_BA8709AA_AS,51.402117,19.627735,189.546223,182.350355,102.797646,209.150295,87.692165,179.006926,370.24857,361.22935,1234.469634,367.360676,hspLASEAsia
HEL_BA8710AA_AS,75.058429,19.275645,202.600613,195.108356,120.783569,227.419433,79.267677,199.235064,429.178274,388.788096,1133.682045,401.596093,hspLASEAsia
HEL_BA8711AA_AS,48.114699,16.233352,166.461223,137.330996,91.958968,186.99212,73.434657,142.439715,303.930518,284.873025,1245.967429,316.629792,hspLASEAsia
HEL_BA8712AA_AS,67.088087,22.879108,193.528817,191.707288,114.664129,238.043626,87.215061,205.526363,388.036305,402.704376,1199.929664,383.189113,hspLASEAsia
HEL_BA8713AA_AS,96.442466,24.40672,199.063121,242.461166,153.935927,236.869659,94.848988,214.269269,398.868557,364.995183,1159.312617,383.719549,hspLASEAsia
HEL_BA8714AA_AS,109.386455,27.145872,245.272969,319.983714,184.838855,221.347509,87.255389,207.317094,370.744065,352.204507,1116.60764,372.058357,hspLASEAsia
HEL_BA8716AA_AS,49.457535,20.125221,168.295644,130.634388,87.176361,168.110425,63.826792,143.258534,300.164533,306.024787,1170.086804,291.636973,hspLASEAsia
HEL_BA8718AA_AS,61.779448,19.503694,171.875602,161.064077,105.75727,225.406408,80.5769,170.943848,375.062743,373.327415,1151.301781,375.509514,hspLASEAsia
